cat_id,Cat_sex,neuroticism,energy_level,affection,child_friendly,pet_friendly,vocal,trainability,grooming,independence,dominance,sex_Female,sex_Male,sex_Unknown,cat_name,cat_breed
CAT_02046,Male,1,4,7,6,6,6,6,6,4,3,0,1,0,Finn,Siberian
CAT_02047,Female,4,4,6,7,5,6,6,6,6,1,1,0,0,Willow,Birman
CAT_02048,Female,3,6,6,6,2,6,5,5,4,5,1,0,0,Luna,Abyssinian
CAT_02049,Male,3,6,4,4,5,7,6,4,5,4,0,1,0,Ranger,Oriental Shorthair
CAT_02050,Female,5,5,6,4,4,7,6,4,6,4,1,0,0,Onyx,Siamese
CAT_02051,Female,6,5,6,3,1,7,6,3,3,1,1,0,0,Luna,Abyssinian
CAT_02052,Male,1,3,6,7,6,2,6,6,4,4,0,1,0,Maxwell,British Shorthair
CAT_02053,Female,5,2,2,4,3,6,5,4,6,2,1,0,0,Gracie,Cymric
CAT_02054,Female,4,4,6,4,3,7,4,4,3,2,1,0,0,Whiskers,Abyssinian
CAT_02055,Female,4,5,4,3,4,3,3,2,5,2,1,0,0,Piper,Devon Rex
CAT_02056,Female,4,4,5,4,2,7,4,3,6,6,1,0,0,Onyx,Sphynx
CAT_02057,Male,1,5,6,6,5,7,6,4,5,1,0,1,0,Jasper,Abyssinian
CAT_02058,Male,3,5,5,6,7,6,5,5,4,2,0,1,0,Finn,Maine Coon
CAT_02059,Female,4,3,4,4,3,5,4,2,4,3,1,0,0,Cleo,Domestic Shorthair
CAT_02060,Male,4,6,7,6,6,7,6,5,4,1,0,1,0,Apollo,Bengal
CAT_02061,Female,1,5,6,7,2,2,4,6,4,3,1,0,0,Luna,British Shorthair
CAT_02062,Male,4,1,2,6,7,1,4,2,2,1,0,1,0,Chester,British Longhair
CAT_02063,Male,3,4,6,5,4,3,4,4,6,2,0,1,0,Jasper,Maine Coon
CAT_02064,Male,5,4,4,4,2,6,6,4,4,3,0,1,0,Maverick,Abyssinian
CAT_02065,Female,4,4,5,6,6,7,6,6,5,4,1,0,0,Scarlet,Siamese
CAT_02066,Male,2,4,6,5,4,6,5,5,3,2,0,1,0,Finn,Norwegian Forest Cat
CAT_02067,Male,5,3,6,6,2,5,4,6,4,4,0,1,0,Bronson,Siberian
CAT_02068,Female,3,2,4,5,1,2,4,6,6,2,1,0,0,Gracie,Ragdoll
CAT_02069,Unknown,3,4,5,4,3,5,5,4,4,3,0,0,1,Onyx,Russian Blue
CAT_02070,Female,2,6,7,6,6,5,4,4,4,2,1,0,0,Astrid,Bengal
CAT_02071,Female,4,4,3,5,3,6,5,5,5,4,1,0,0,Luna,British Shorthair
CAT_02072,Female,2,4,4,4,2,7,4,3,4,5,1,0,0,Xanthe,Siamese
CAT_02073,Male,6,4,4,2,4,4,3,2,3,3,0,1,0,Scorch,Maine Coon
CAT_02074,Female,2,5,7,6,4,2,6,6,4,2,1,0,0,Mochi,Ragdoll
CAT_02075,Male,6,4,6,4,6,4,4,4,4,1,0,1,0,Apollo,Norwegian Forest Cat
CAT_02076,Female,2,4,6,7,4,7,3,6,4,1,1,0,0,Aurora,British Longhair
CAT_02077,Female,4,3,2,3,3,3,4,3,4,4,1,0,0,Bramble,Siberian
CAT_02078,Female,1,2,7,6,4,7,5,6,5,3,1,0,0,Lylah,Persian
CAT_02079,Male,4,5,6,4,5,4,4,4,4,1,0,1,0,Jasper,Abyssinian
CAT_02080,Female,4,5,4,4,3,5,4,4,4,4,1,0,0,Onyx,Domestic Shorthair
CAT_02081,Male,4,7,6,5,4,6,5,3,3,3,0,1,0,Ranger,Abyssinian
CAT_02082,Male,3,4,6,6,6,3,6,5,6,2,0,1,0,Cooper,British Shorthair
CAT_02083,Female,6,6,7,4,1,7,5,4,4,2,1,0,0,Onyx,Siamese
CAT_02084,Male,1,5,6,4,1,7,5,2,4,5,0,1,0,Baron,Russian Blue
CAT_02085,Female,2,5,6,2,4,4,7,4,6,6,1,0,0,Astrid,Maine Coon
CAT_02086,Female,4,6,6,5,7,7,6,5,4,3,1,0,0,Luna,Ragdoll
CAT_02087,Male,2,6,7,7,2,5,6,6,4,2,0,1,0,Jasper,Bengal
CAT_02088,Male,1,5,7,6,5,3,2,4,3,3,0,1,0,Finn,Norwegian Forest Cat
CAT_02089,Male,1,5,6,3,1,2,6,4,6,7,0,1,0,Maverick,Savannah
CAT_02090,Female,5,4,6,7,4,7,4,4,6,1,1,0,0,Willow,Siberian
CAT_02091,Female,5,5,1,2,2,7,4,2,5,1,1,0,0,Luna,Abyssinian
CAT_02092,Male,2,4,5,6,4,6,5,6,4,1,0,1,0,Max,Ragdoll
CAT_02093,Female,6,6,2,2,4,6,2,1,5,4,1,0,0,Onyx,Siamese
CAT_02094,Male,4,5,6,5,2,7,6,4,5,6,0,1,0,Jasper,Ocicat
CAT_02095,Female,6,6,4,5,4,6,4,4,3,3,1,0,0,Zara,Maine Coon
CAT_02096,Male,3,5,6,4,5,5,5,4,4,4,0,1,0,Leo,Bengal
CAT_02097,Female,4,4,4,5,4,4,5,4,6,3,1,0,0,Midge,British Shorthair
CAT_02098,Female,4,3,3,6,4,5,4,5,5,2,1,0,0,Gracie,Korat
CAT_02099,Female,3,3,6,4,2,7,3,3,4,4,1,0,0,Cleo,Turkish Van
CAT_02100,Female,4,6,5,4,2,6,6,4,5,2,1,0,0,Dakota,Norwegian Forest Cat
CAT_02101,Female,5,6,6,4,1,7,3,3,2,3,1,0,0,Luna,Abyssinian
CAT_02102,Male,4,5,6,5,6,6,4,4,5,1,0,1,0,Jasper,British Shorthair
CAT_02103,Male,1,3,6,6,1,2,4,4,6,7,0,1,0,Miko,Maine Coon
CAT_02104,Female,5,5,4,4,2,5,5,4,4,2,1,0,0,Whiskers,Siamese
CAT_02105,Male,4,5,6,7,4,6,4,5,4,3,0,1,0,Felix,Bengal
CAT_02106,Female,5,4,4,4,1,2,6,4,6,2,1,0,0,Sable,Russian Blue
CAT_02107,Female,2,5,6,6,2,6,6,6,4,5,1,0,0,Cleo,Balinese
CAT_02108,Male,2,5,6,6,2,4,5,5,4,3,0,1,0,Gatsby,Ocicat
CAT_02109,Male,4,4,5,4,4,5,4,3,4,2,0,1,0,Rusty,Chartreux
CAT_02110,Female,6,6,3,4,4,7,4,4,4,2,1,0,0,Onyx,Savannah
CAT_02111,Male,1,4,7,6,1,7,6,5,6,4,0,1,0,Rascal,Abyssinian
CAT_02112,Male,3,5,5,4,5,3,4,4,5,4,0,1,0,Bingo,British Shorthair
CAT_02113,Male,3,4,5,6,6,4,4,4,5,2,0,1,0,Jasper,Maine Coon
CAT_02114,Female,3,2,6,6,3,7,6,6,4,2,1,0,0,Luna,Ragdoll
CAT_02115,Male,1,6,7,6,6,6,6,6,6,3,0,1,0,Blaze,Bengal
CAT_02116,Male,3,5,4,5,6,7,4,6,4,4,0,1,0,Thane,Norwegian Forest Cat
CAT_02117,Male,4,5,4,5,1,6,4,4,4,6,0,1,0,Baron,Russian Blue
CAT_02118,Female,3,5,2,3,3,7,6,6,6,6,1,0,0,Onyx,Sphynx
CAT_02119,Female,2,5,7,6,2,3,6,5,4,3,1,0,0,Akira,Siberian
CAT_02120,Male,1,4,6,6,4,5,6,6,4,4,0,1,0,Finn,American Shorthair
CAT_02121,Female,6,4,2,4,1,7,4,4,4,3,1,0,0,Luna,Abyssinian
CAT_02122,Female,4,4,2,2,1,5,4,3,6,6,1,0,0,Onyx,British Shorthair
CAT_02123,Female,5,3,4,3,4,7,3,2,5,4,1,0,0,Whiskers,Birman
CAT_02124,Male,1,5,7,7,7,7,7,7,4,3,0,1,0,Sunny,Ragdoll
CAT_02125,Female,3,5,6,6,4,2,5,4,4,5,1,0,0,Jazz,Maine Coon
CAT_02126,Male,2,4,6,4,4,5,4,4,4,4,0,1,0,Finn,Norwegian Forest Cat
CAT_02127,Male,1,6,7,6,6,6,7,6,4,1,0,1,0,Ranger,Siberian
CAT_02128,Unknown,3,5,4,3,2,7,6,6,5,4,0,0,1,Loki,Ocicat
CAT_02129,Female,4,4,5,6,4,2,4,4,4,4,1,0,0,Mochi,Siamese
CAT_02130,Male,2,5,6,6,4,5,6,6,4,3,0,1,0,Hunter,Bengal
CAT_02131,Female,4,4,4,5,2,5,4,5,6,2,1,0,0,Luna,British Shorthair
CAT_02132,Male,2,5,6,5,4,5,6,5,6,2,0,1,0,Jasper,Abyssinian
CAT_02133,Male,4,5,6,5,6,6,6,4,6,2,0,1,0,Finn,Maine Coon
CAT_02134,Male,4,4,4,4,4,6,6,4,4,3,0,1,0,Miko,British Longhair
CAT_02135,Female,4,4,6,4,3,5,4,4,4,3,1,0,0,Cleo,Ragdoll
CAT_02136,Female,3,6,6,4,3,5,4,2,5,2,1,0,0,Zephyr,Abyssinian
CAT_02137,Male,5,6,6,5,4,5,6,5,6,4,0,1,0,Ragnar,Savannah
CAT_02138,Female,2,3,4,6,1,1,6,5,6,1,1,0,0,Lola,Persian
CAT_02139,Female,4,6,6,4,4,6,5,4,2,2,1,0,0,Onyx,Norwegian Forest Cat
CAT_02140,Male,4,3,4,5,4,6,6,6,4,4,0,1,0,Thane,Siberian
CAT_02141,Female,3,5,7,5,5,7,4,2,4,5,1,0,0,Luna,Abyssinian
CAT_02142,Male,1,5,7,6,3,7,6,6,4,2,0,1,0,Jasper,British Shorthair
CAT_02143,Female,2,5,7,5,5,7,4,2,4,5,1,0,0,Akira,Abyssinian
CAT_02144,Male,1,5,6,6,4,1,4,4,6,2,0,1,0,Finn,Maine Coon
CAT_02145,Male,2,3,4,7,2,7,4,5,6,3,0,1,0,Mochi,Ragdoll
CAT_02146,Female,3,2,3,4,1,1,2,4,7,6,1,0,0,Onyx,Sphynx
CAT_02147,Male,2,5,7,6,7,7,6,5,3,3,0,1,0,Leo,Abyssinian
CAT_02148,Male,1,5,7,7,7,7,7,7,4,2,0,1,0,Apollo,Siamese
CAT_02149,Male,4,6,4,6,2,6,6,5,6,4,0,1,0,Ripley,Ocicat
CAT_02150,Male,1,4,6,6,5,2,5,5,3,2,0,1,0,Cody,British Longhair
CAT_02151,Female,4,4,6,6,2,3,4,4,4,4,1,0,0,Luna,Abyssinian
CAT_02152,Male,3,3,5,4,3,6,4,4,5,3,0,1,0,Jasper,British Shorthair
CAT_02153,Female,2,5,5,4,3,6,4,4,5,5,1,0,0,Dakota,Siamese
CAT_02154,Male,4,5,6,3,5,7,6,4,4,4,0,1,0,Maverick,Bengal
CAT_02155,Male,1,5,4,4,1,7,3,3,4,6,0,1,0,Zeus,Savannah
CAT_02156,Male,2,3,6,5,1,5,6,4,6,3,0,1,0,Finn,Ocicat
CAT_02157,Male,4,4,6,5,6,6,6,5,4,2,0,1,0,Apollo,Abyssinian
CAT_02158,Female,3,5,6,5,6,7,6,6,4,5,1,0,0,Aurora,Siamese
CAT_02159,Female,4,2,4,4,1,6,6,5,6,6,1,0,0,Onyx,Persian
CAT_02160,Female,3,4,4,5,4,4,6,5,4,3,1,0,0,Piper,Maine Coon
CAT_02161,Male,4,4,4,4,2,6,4,4,6,5,0,1,0,Rocket,Abyssinian
CAT_02162,Male,3,3,6,5,3,3,5,5,5,4,0,1,0,Mellow,British Longhair
CAT_02163,Female,5,4,6,4,1,1,5,4,4,2,1,0,0,Luna,Sphynx
CAT_02164,Male,3,5,6,4,2,6,5,4,4,5,0,1,0,Blaze,American Bobtail
CAT_02165,Female,4,6,7,4,2,7,4,4,4,6,1,0,0,Aria,Siamese
CAT_02166,Female,4,5,4,6,1,7,4,3,6,2,1,0,0,Jasmine,Korat
CAT_02167,Female,4,4,4,2,2,6,4,3,4,4,1,0,0,Onyx,Devon Rex
CAT_02168,Male,2,4,6,6,5,5,6,6,4,3,0,1,0,Cooper,Maine Coon
CAT_02169,Male,4,6,4,5,2,5,4,4,4,2,0,1,0,Thane,Russian Blue
CAT_02170,Female,2,5,7,7,7,3,5,6,5,3,1,0,0,Willow,Ragdoll
CAT_02171,Male,3,5,4,5,2,7,6,5,4,4,0,1,0,Brawler,Abyssinian
CAT_02172,Male,2,5,7,6,6,6,7,6,4,4,0,1,0,Apollo,Ragdoll
CAT_02173,Female,1,5,7,7,7,6,7,7,4,1,1,0,0,Luna,Persian
CAT_02174,Male,2,5,7,4,1,7,6,4,2,2,0,1,0,Blaze,Ocicat
CAT_02175,Male,2,3,7,5,4,7,6,6,4,4,0,1,0,Jasper,Maine Coon
CAT_02176,Male,7,4,4,2,4,7,5,3,4,2,0,1,0,Scorch,Sphynx
CAT_02177,Female,4,3,6,5,2,7,7,5,4,3,1,0,0,Onyx,Singapura
CAT_02178,Male,6,6,5,1,1,7,6,3,4,1,0,1,0,Ripley,Devon Rex
CAT_02179,Female,4,5,6,3,3,5,5,4,4,4,1,0,0,Piper,Russian Blue
CAT_02180,Female,2,4,6,6,6,5,6,6,4,5,1,0,0,Ophelia,Norwegian Forest Cat
CAT_02181,Male,2,4,4,3,1,1,6,4,4,4,0,1,0,Rex,Abyssinian
CAT_02182,Male,3,5,6,5,6,2,6,4,4,1,0,1,0,Jasper,Korat
CAT_02183,Male,3,6,6,5,5,7,6,4,3,5,0,1,0,Blaze,Abyssinian
CAT_02184,Male,2,4,5,5,2,2,4,4,6,6,0,1,0,Baron,British Shorthair
CAT_02185,Female,7,3,2,4,2,5,4,3,4,4,1,0,0,Luna,Sphynx
CAT_02186,Female,4,7,7,6,4,7,6,4,6,4,1,0,0,Astrid,Siberian
CAT_02187,Male,5,5,6,4,2,5,4,3,4,5,0,1,0,Onyx,Abyssinian
CAT_02188,Female,5,1,2,7,4,2,4,4,4,2,1,0,0,Mochi,Ragdoll
CAT_02189,Female,4,6,4,2,1,6,2,2,6,2,1,0,0,Raven,Siamese
CAT_02190,Male,4,2,2,2,2,6,4,3,6,3,0,1,0,Gizmo,Devon Rex
CAT_02191,Female,2,3,7,4,4,7,5,4,4,2,1,0,0,Luna,British Longhair
CAT_02192,Male,6,5,3,2,1,6,6,3,5,6,0,1,0,Brutus,Sphynx
CAT_02193,Male,4,4,4,3,5,7,3,2,5,5,0,1,0,Jasper,Maine Coon
CAT_02194,Female,4,2,6,3,1,2,4,2,4,5,1,0,0,Mimi,Ragdoll
CAT_02195,Female,1,4,6,7,7,6,7,7,6,2,1,0,0,Angel,Persian
CAT_02196,Male,3,6,5,4,6,7,6,4,4,1,0,1,0,Rocket,Abyssinian
CAT_02197,Female,5,4,3,4,3,6,5,4,6,2,1,0,0,Whiskers,Ocicat
CAT_02198,Female,3,4,6,6,5,5,5,6,5,1,1,0,0,Cleo,Balinese
CAT_02199,Female,3,6,7,6,5,6,6,6,4,1,1,0,0,Onyx,Siberian
CAT_02200,Female,1,3,6,6,4,7,4,4,4,4,1,0,0,Daisy,Norwegian Forest Cat
CAT_02201,Female,6,3,2,6,4,4,5,5,6,2,1,0,0,Luna,Abyssinian
CAT_02202,Male,1,6,6,7,1,6,4,6,4,7,0,1,0,Jasper,Bengal
CAT_02203,Female,2,4,7,6,5,7,7,6,6,2,1,0,0,Sophia,Burmese
CAT_02204,Male,2,5,6,6,3,3,6,6,5,6,0,1,0,Oliver,Abyssinian
CAT_02205,Male,4,4,2,4,3,4,4,3,5,4,0,1,0,Binx,Russian Blue
CAT_02206,Female,2,6,6,6,5,7,4,6,4,3,1,0,0,Dakota,Siamese
CAT_02207,Male,5,5,7,6,2,6,6,5,5,2,0,1,0,Leo,Ocicat
CAT_02208,Female,2,5,7,7,7,7,7,7,7,1,1,0,0,Cleo,Balinese
CAT_02209,Female,5,2,5,3,4,1,2,2,2,3,1,0,0,Midge,Nebelung
CAT_02210,Female,4,5,3,4,2,5,5,4,5,5,1,0,0,Onyx,British Shorthair
CAT_02211,Male,4,5,5,6,5,5,5,4,4,2,0,1,0,Max,Abyssinian
CAT_02212,Female,3,3,6,4,5,4,4,4,6,2,1,0,0,Luna,British Longhair
CAT_02213,Male,2,5,5,3,5,7,4,4,4,3,0,1,0,Jasper,Abyssinian
CAT_02214,Male,3,5,6,5,3,6,6,5,4,5,0,1,0,Apollo,Ocicat
CAT_02215,Female,2,4,6,5,4,4,3,3,4,3,1,0,0,Cleo,Ragdoll
CAT_02216,Male,1,7,7,7,7,7,7,7,4,1,0,1,0,Zeus,Maine Coon
CAT_02217,Male,2,5,6,6,3,2,7,6,4,4,0,1,0,Onyx,Savannah
CAT_02218,Male,4,6,6,6,4,7,3,5,6,5,0,1,0,Thane,British Shorthair
CAT_02219,Female,2,4,7,7,5,5,5,6,3,1,1,0,0,Aurora,Norwegian Forest Cat
CAT_02220,Male,2,5,6,6,6,7,6,6,3,2,0,1,0,Hunter,Siberian
CAT_02221,Female,2,5,7,6,2,6,6,6,6,4,1,0,0,Luna,British Shorthair
CAT_02222,Female,3,5,5,6,2,2,4,4,6,5,1,0,0,Lola,Balinese
CAT_02223,Female,2,5,6,4,7,6,6,4,4,1,1,0,0,Daisy,Ragdoll
CAT_02224,Male,2,5,6,5,6,7,6,4,4,4,0,1,0,Jasper,Abyssinian
CAT_02225,Female,2,4,4,6,2,6,4,4,6,4,1,0,0,Whiskers,Norwegian Forest Cat
CAT_02226,Male,5,3,3,3,2,5,4,3,4,4,0,1,0,Binx,Korat
CAT_02227,Male,2,4,7,7,1,7,4,6,6,2,0,1,0,Apollo,Maine Coon
CAT_02228,Male,6,5,2,4,2,5,4,2,4,2,0,1,0,Scorch,Sphynx
CAT_02229,Female,4,4,3,4,2,5,4,2,6,3,1,0,0,Raven,Russian Blue
CAT_02230,Female,3,4,4,4,1,4,4,2,5,2,1,0,0,Piper,Singapura
CAT_02231,Male,2,5,6,7,1,5,6,6,5,2,0,1,0,Mittens,Abyssinian
CAT_02232,Female,2,5,6,6,4,7,6,6,4,4,1,0,0,Luna,British Shorthair
CAT_02233,Female,1,4,5,4,4,1,2,4,6,5,1,0,0,Whiskers,Korat
CAT_02234,Female,7,7,2,2,5,7,5,2,2,5,1,0,0,Blaze,Sphynx
CAT_02235,Male,2,1,4,4,1,6,1,4,4,6,0,1,0,Jasper,Maine Coon
CAT_02236,Female,4,4,2,6,6,1,1,4,2,2,1,0,0,Lola,Russian Blue
CAT_02237,Female,6,6,4,3,1,7,5,4,4,3,1,0,0,Onyx,Somali
CAT_02238,Male,2,5,6,6,3,6,5,5,4,4,0,1,0,Finn,Ocicat
CAT_02239,Female,5,4,2,4,2,6,4,4,6,4,1,0,0,Cleo,Norwegian Forest Cat
CAT_02240,Male,4,3,4,4,2,6,2,3,4,4,0,1,0,Gatsby,Chartreux
CAT_02241,Male,3,4,3,4,4,4,6,3,4,4,0,1,0,Rocket,Abyssinian
CAT_02242,Female,2,4,5,5,2,2,4,4,6,4,1,0,0,Luna,British Longhair
CAT_02243,Female,2,5,4,6,1,4,6,6,4,7,1,0,0,Onyx,Siamese
CAT_02244,Male,2,5,6,6,2,7,6,6,4,3,0,1,0,Maxim,Maine Coon
CAT_02245,Female,2,6,6,4,4,5,5,4,4,2,1,0,0,Zara,Oriental Shorthair
CAT_02246,Male,2,5,6,4,4,1,6,5,6,4,0,1,0,Jasper,Norwegian Forest Cat
CAT_02247,Female,4,6,6,4,3,4,4,3,4,2,1,0,0,Kali,Bengal
CAT_02248,Male,3,6,4,4,4,6,5,4,4,4,0,1,0,Thane,Russian Blue
CAT_02249,Female,3,4,4,4,1,4,3,3,5,4,1,0,0,Pixie,Egyptian Mau
CAT_02250,Female,3,5,6,6,3,4,4,5,4,3,1,0,0,Athena,Ocicat
CAT_02251,Male,6,4,5,4,6,6,4,3,6,2,0,1,0,Boris,Abyssinian
CAT_02252,Male,2,5,7,6,2,7,6,6,5,4,0,1,0,Charlie,Korat
CAT_02253,Male,2,6,6,6,3,7,6,6,4,1,0,1,0,Jasper,Abyssinian
CAT_02254,Male,2,5,7,6,5,6,6,6,4,3,0,1,0,Max,Burmese
CAT_02255,Female,6,5,2,5,2,6,5,4,6,4,1,0,0,Zelda,Sphynx
CAT_02256,Male,4,2,7,5,3,7,4,2,6,5,0,1,0,Leo,Ragdoll
CAT_02257,Male,2,5,4,6,4,6,4,4,5,6,0,1,0,Hunter,Siberian
CAT_02258,Male,6,5,6,3,3,7,6,3,6,2,0,1,0,Thane,British Shorthair
CAT_02259,Male,6,3,3,6,6,7,4,4,6,1,0,1,0,Gatsby,Maine Coon
CAT_02260,Female,5,6,5,3,3,5,4,3,3,3,1,0,0,Luna,Norwegian Forest Cat
CAT_02261,Male,4,4,6,6,5,3,5,4,4,3,0,1,0,Bastet,Abyssinian
CAT_02262,Male,2,5,6,5,6,1,4,5,5,5,0,1,0,Blaze,Korat
CAT_02263,Female,1,6,7,5,6,7,6,7,3,4,1,0,0,Whimsy,Siamese
CAT_02264,Unknown,2,5,7,6,4,7,5,6,4,1,0,0,1,Lunaire,Balinese
CAT_02265,Female,2,4,6,6,4,6,6,6,5,2,1,0,0,Calliope,Ragdoll
CAT_02266,Male,2,4,7,4,4,2,6,6,6,4,0,1,0,Maestro,British Shorthair
CAT_02267,Female,3,5,6,6,4,6,4,6,3,1,1,0,0,Piper,Tonkinese
CAT_02268,Male,1,4,6,6,1,5,6,5,6,1,0,1,0,Orion,Siberian
CAT_02269,Unknown,6,4,5,4,1,7,3,3,6,7,0,0,1,Onyx,Sphynx
CAT_02270,Female,3,5,7,6,5,5,5,6,4,3,1,0,0,Alethea,Maine Coon
CAT_02271,Male,2,5,7,4,4,7,6,4,4,3,0,1,0,Baxter,Abyssinian
CAT_02272,Female,3,5,6,4,5,2,4,4,4,2,1,0,0,Luna,British Shorthair
CAT_02273,Male,2,5,6,6,1,5,6,6,6,6,0,1,0,Baron,Maine Coon
CAT_02274,Female,3,3,4,2,4,4,6,4,4,4,1,0,0,Piper,Russian Blue
CAT_02275,Male,5,4,3,2,1,5,5,4,6,5,0,1,0,Ripley,Savannah
CAT_02276,Male,2,6,6,4,4,7,2,3,6,4,0,1,0,Jasper,American Bobtail
CAT_02277,Male,2,4,7,6,1,7,4,2,4,5,0,1,0,Orion,Siberian
CAT_02278,Female,1,4,7,7,1,7,7,7,4,4,1,0,0,Sugar,Norwegian Forest Cat
CAT_02279,Male,2,6,7,6,4,5,6,6,7,4,0,1,0,Maverick,Bengal
CAT_02280,Male,3,3,6,6,2,7,5,5,3,5,0,1,0,Bronson,Ocicat
CAT_02281,Female,4,5,6,4,2,5,4,3,2,5,1,0,0,Luna,Abyssinian
CAT_02282,Female,4,4,6,4,3,7,4,3,4,3,1,0,0,Akira,Balinese
CAT_02283,Male,6,6,3,2,1,7,2,1,4,7,0,1,0,Blaze,Abyssinian
CAT_02284,Male,2,5,6,6,2,5,6,6,4,4,0,1,0,Cooper,Maine Coon
CAT_02285,Female,4,5,7,4,7,6,6,4,2,1,1,0,0,Gracie,Ragdoll
CAT_02286,Male,2,5,6,5,3,6,6,5,4,3,0,1,0,Jasper,Norwegian Forest Cat
CAT_02287,Male,2,4,2,4,2,4,7,6,4,6,0,1,0,Finn,British Shorthair
CAT_02288,Female,3,4,6,4,5,5,6,4,4,1,1,0,0,Willow,Siamese
CAT_02289,Female,2,5,6,6,2,7,6,6,4,3,1,0,0,Piper,Pixie-Bob
CAT_02290,Female,4,5,6,4,1,6,5,4,4,6,1,0,0,Onyx,Sphynx
CAT_02291,Female,5,5,2,3,1,7,3,4,5,5,1,0,0,Luna,Abyssinian
CAT_02292,Male,3,5,2,4,3,7,6,4,4,6,0,1,0,Jasper,Ocicat
CAT_02293,Female,2,6,7,7,7,1,6,7,6,3,1,0,0,Daisy,Ragdoll
CAT_02294,Female,2,5,6,6,1,7,4,4,5,4,1,0,0,Mimi,Siamese
CAT_02295,Female,6,5,4,5,1,4,6,6,6,5,1,0,0,Onyx,Norwegian Forest Cat
CAT_02296,Male,2,4,6,4,1,7,4,2,4,5,0,1,0,Rocky,Abyssinian
CAT_02297,Male,2,5,5,6,4,7,4,4,4,2,0,1,0,Leo,Siamese
CAT_02298,Female,4,3,5,6,3,1,6,4,3,1,1,0,0,Lola,British Longhair
CAT_02299,Female,2,4,6,6,5,6,4,4,4,1,1,0,0,Cleo,Ragdoll
CAT_02300,Male,4,5,4,4,4,3,5,4,4,3,0,1,0,Thane,British Shorthair
CAT_02301,Male,4,5,5,5,2,7,6,6,5,3,0,1,0,Riot,Abyssinian
CAT_02302,Male,3,5,6,6,5,5,4,5,4,3,0,1,0,Jasper,British Shorthair
CAT_02303,Female,5,5,6,6,7,7,6,5,5,4,1,0,0,Onyx,Siamese
CAT_02304,Female,4,5,4,4,4,5,5,4,4,3,1,0,0,Luna,Domestic Shorthair
CAT_02305,Male,2,3,7,7,4,7,6,6,5,3,0,1,0,Simba,Ragdoll
CAT_02306,Female,4,4,2,2,3,3,4,2,5,4,1,0,0,Griselda,Sphynx
CAT_02307,Female,3,3,6,4,2,5,5,5,5,5,1,0,0,Piper,Korat
CAT_02308,Female,5,4,5,3,4,5,4,2,4,3,1,0,0,Raven,Norwegian Forest Cat
CAT_02309,Male,4,3,6,4,5,3,4,3,4,4,0,1,0,Orion,Maine Coon
CAT_02310,Male,1,5,7,7,4,6,7,7,4,5,0,1,0,Zeus,Bengal
CAT_02311,Male,4,5,6,6,4,5,5,6,4,3,0,1,0,Rufus,Abyssinian
CAT_02312,Female,4,5,6,6,4,1,6,4,4,4,1,0,0,Luna,Birman
CAT_02313,Male,6,5,6,5,1,7,6,4,6,2,0,1,0,Jasper,Abyssinian
CAT_02314,Female,2,4,7,6,2,2,4,4,6,4,1,0,0,Daisy,Ragdoll
CAT_02315,Male,2,6,7,7,7,4,6,7,6,2,0,1,0,Apollo,Maine Coon
CAT_02316,Female,6,6,6,4,1,7,3,3,3,2,1,0,0,Raven,Egyptian Mau
CAT_02317,Female,4,7,6,4,4,7,4,2,6,3,1,0,0,Zephyr,Ocicat
CAT_02318,Female,4,4,4,4,3,5,4,4,4,4,1,0,0,Midge,British Shorthair
CAT_02319,Male,4,5,4,4,2,7,3,2,4,3,0,1,0,Kai,American Bobtail
CAT_02320,Male,2,4,4,6,3,6,4,4,6,6,0,1,0,Thane,Norwegian Forest Cat
CAT_02321,Male,2,4,5,6,5,2,4,4,6,2,0,1,0,Boris,Abyssinian
CAT_02322,Male,1,5,6,6,3,6,6,6,4,4,0,1,0,Jasper,Burmese
CAT_02323,Male,1,5,6,4,1,7,6,4,5,7,0,1,0,Blaze,Abyssinian
CAT_02324,Male,3,6,5,5,2,6,5,5,4,4,0,1,0,Thane,Ocicat
CAT_02325,Female,2,4,6,4,3,5,4,3,4,6,1,0,0,Luna,Ragdoll
CAT_02326,Female,6,6,6,4,1,7,6,4,4,5,1,0,0,Onyx,Sphynx
CAT_02327,Female,3,5,6,6,4,7,6,6,4,3,1,0,0,Astrid,Javanese
CAT_02328,Female,4,4,6,4,4,4,6,4,2,1,1,0,0,Lola,British Shorthair
CAT_02329,Male,2,3,6,6,4,1,7,6,4,2,0,1,0,Cooper,Maine Coon
CAT_02330,Male,3,3,6,6,5,7,4,6,2,5,0,1,0,Gideon,British Longhair
CAT_02331,Female,4,4,4,5,1,6,6,6,4,6,1,0,0,Luna,British Shorthair
CAT_02332,Female,2,5,6,5,4,5,5,5,6,4,1,0,0,Daisy,Balinese
CAT_02333,Male,4,4,4,2,2,4,5,4,6,2,0,1,0,Buster,American Shorthair
CAT_02334,Male,2,5,6,4,6,6,4,4,4,4,0,1,0,Apollo,Bengal
CAT_02335,Male,1,1,7,7,5,4,4,7,5,6,0,1,0,Mellow,Ragdoll
CAT_02336,Female,7,6,6,2,1,7,4,1,4,4,1,0,0,Vixen,Persian
CAT_02337,Male,3,4,4,6,2,6,6,6,4,6,0,1,0,Jasper,Siamese
CAT_02338,Male,3,4,6,5,5,2,4,6,4,3,0,1,0,Finn,Maine Coon
